Date,AI_Platform,Active_Users,New_Users,Churned_Users,Daily_Churn_Rate,Retention_Rate,Query_Type,Input_Text,Response_Tokens,Topic_Category,User_Rating,User_Experience_Score,Session_Duration_sec,Language,Response_Accuracy,Response_Speed_sec,Response_Time_Category,Correction_Needed,User_Return_Frequency,Customer_Support_Interactions,Region
1,ChatGPT,900000,45000,45000,0.05,0.95,General,Write a blog post about personal finance,424,生成內容,3,0.89,39,英文,0.7832,3.05,Standard,0,10,0,Ghana
1,ChatGPT,900000,45000,45000,0.05,0.95,General,What are the 最好的做法 for AI ethics?,435,最好的做法,5,1.69,37,德文,0.8313,3.19,Standard,0,8,0,Colombia
1,ChatGPT,900000,45000,45000,0.05,0.95,General,What are the 最好的做法 for climate change?,342,最好的做法,4,1.29,27,中文,0.7856,3.14,Standard,0,3,2,Pakistan
1,ChatGPT,900000,45000,45000,0.05,0.95,General,Write a blog post about personal finance,141,生成內容,4,1.29,7,法文,0.8021,3.18,Standard,0,2,1,Panama
1,ChatGPT,900000,45000,45000,0.05,0.95,General,What are the 最好的做法 for AI ethics?,289,最好的做法,4,1.29,17,西班牙文,0.7906,2.95,Standard,0,9,3,British Virgin Islands
1,ChatGPT,900000,45000,45000,0.05,0.95,General,Explain personal finance in simple terms,485,教育,5,1.69,29,德文,0.793,2.9,Standard,1,2,3,Libyan Arab Jamahiriya
1,ChatGPT,900000,45000,45000,0.05,0.95,General,Write a blog post about personal finance,51,生成內容,3,0.89,5,西班牙文,0.7522,3.26,Standard,0,5,3,Norfolk Island
1,ChatGPT,900000,45000,45000,0.05,0.95,General,Draft a professional email about AI ethics,216,專業寫作,4,1.29,32,德文,0.804,3.1,Standard,0,8,3,Jamaica
1,ChatGPT,900000,45000,45000,0.05,0.95,General,Draft a professional email about AI ethics,319,專業寫作,4,1.29,6,德文,0.7853,3.27,Standard,0,10,1,Andorra
1,ChatGPT,900000,45000,45000,0.05,0.95,General,Draft a professional email about AI ethics,83,專業寫作,4,1.29,16,中文,0.7876,2.91,Standard,0,7,1,Georgia
1,ChatGPT,900000,45000,45000,0.05,0.95,General,Draft a professional email about AI ethics,199,專業寫作,4,1.29,17,英文,0.7859,3.23,Standard,0,1,1,Iraq
1,ChatGPT,900000,45000,45000,0.05,0.95,General,Explain personal finance in simple terms,268,教育,4,1.29,24,西班牙文,0.7599,2.95,Standard,0,9,2,Mexico
1,ChatGPT,900000,45000,45000,0.05,0.95,General,Write a blog post about personal finance,94,生成內容,5,1.69,40,德文,0.8226,3.08,Standard,0,6,3,Macao
8,DeepSeek,350000,35000,7000,0.02,0.95,Technical,Optimize this neural networks code:,426,code優化,5,2,34,英文,0.908,1.96,Fast,0,2,1,Malawi
8,DeepSeek,350000,35000,7000,0.02,0.95,Technical,Debug this error in REST APIs:,56,debug,5,2,27,英文,0.9313,1.58,Fast,1,4,3,Syrian Arab Republic
8,DeepSeek,350000,35000,7000,0.02,0.95,General,How to implement REST APIs in Python?,468,協助實作,4,1.6,26,法文,0.8569,1.69,Fast,0,3,0,Ethiopia
8,DeepSeek,350000,35000,7000,0.02,0.95,Technical,Optimize this REST APIs code:,497,code優化,5,2,36,法文,0.9299,1.6,Fast,0,4,1,Poland
8,DeepSeek,350000,35000,7000,0.02,0.95,Technical,Explain REST APIs algorithm,222,解說演算法,5,2,58,英文,0.9177,1.9,Fast,0,6,2,Libyan Arab Jamahiriya
12,ChatGPT,950000,47500,47500,0.05,0.95,General,Explain AI ethics in simple terms,325,教育,4,1.05,25,英文,0.8919,4.49,Standard,0,10,1,Moldova
12,ChatGPT,950000,47500,47500,0.05,0.95,General,Write a blog post about personal finance,225,生成內容,5,1.45,31,中文,0.8374,4.61,Standard,0,7,3,Vietnam
12,ChatGPT,950000,47500,47500,0.05,0.95,General,Draft a professional email about AI ethics,429,專業寫作,3,0.65,40,德文,0.9051,4.51,Standard,0,5,0,Christmas Island
12,ChatGPT,950000,47500,47500,0.05,0.95,General,Write a blog post about AI ethics,303,生成內容,5,1.45,24,英文,0.856,4.53,Standard,1,10,0,Moldova
12,ChatGPT,950000,47500,47500,0.05,0.95,General,Draft a professional email about climate change,90,專業寫作,4,1.05,27,西班牙文,0.8687,4.38,Standard,1,2,1,Gambia
12,ChatGPT,950000,47500,47500,0.05,0.95,General,Write a blog post about personal finance,210,生成內容,3,0.65,35,德文,0.8328,4.63,Standard,0,5,3,Latvia
12,ChatGPT,950000,47500,47500,0.05,0.95,General,Write a blog post about personal finance,330,生成內容,4,1.05,17,中文,0.9047,4.51,Standard,0,7,0,Gabon
12,ChatGPT,950000,47500,47500,0.05,0.95,General,Explain personal finance in simple terms,276,教育,4,1.05,28,法文,0.8893,4.68,Standard,1,6,0,Iraq
12,ChatGPT,950000,47500,47500,0.05,0.95,General,Explain personal finance in simple terms,94,教育,3,0.65,29,法文,0.921,4.34,Standard,0,6,1,Barbados
12,ChatGPT,950000,47500,47500,0.05,0.95,General,Explain AI ethics in simple terms,499,教育,4,1.05,30,英文,0.9124,4.32,Standard,0,5,1,Swaziland
12,ChatGPT,950000,47500,47500,0.05,0.95,General,Explain climate change in simple terms,261,教育,3,0.65,23,中文,0.9184,4.5,Standard,0,5,0,Western Sahara
12,ChatGPT,950000,47500,47500,0.05,0.95,General,What are the 最好的做法 for climate change?,210,最好的做法,4,1.05,32,西班牙文,0.9138,4.45,Standard,0,5,3,Spain
3,DeepSeek,1400000,140000,28000,0.02,0.95,General,How to implement SQL optimization in Python?,355,協助實作,5,2.12,59,中文,0.9577,1.29,Fast,0,8,2,Lesotho
3,DeepSeek,1400000,140000,28000,0.02,0.95,Technical,Explain REST APIs algorithm,216,解說演算法,4,1.72,40,法文,0.9052,1.3,Fast,0,2,0,Timor-Leste
3,DeepSeek,1400000,140000,28000,0.02,0.95,Technical,Explain REST APIs algorithm,199,解說演算法,5,2.12,33,西班牙文,0.9719,1.29,Fast,1,3,3,Bermuda
3,DeepSeek,1400000,140000,28000,0.02,0.95,General,How to implement neural networks in Python?,180,協助實作,5,2.12,35,英文,0.9342,1.48,Fast,1,4,1,Honduras
3,DeepSeek,1400000,140000,28000,0.02,0.95,General,How to implement neural networks in Python?,244,協助實作,5,2.12,52,德文,0.9391,1.26,Fast,0,8,0,Yemen
3,DeepSeek,1400000,140000,28000,0.02,0.95,Technical,Debug this error in neural networks:,271,debug,5,2.12,39,法文,0.9137,1.17,Fast,0,8,1,Greenland
3,DeepSeek,1400000,140000,28000,0.02,0.95,Technical,Optimize this REST APIs code:,73,code優化,5,2.12,29,中文,0.9692,1.2,Fast,0,2,2,Belarus
3,DeepSeek,1400000,140000,28000,0.02,0.95,Technical,Debug this error in SQL optimization:,80,debug,4,1.72,49,中文,0.9285,1.26,Fast,0,3,3,Uganda
3,DeepSeek,1400000,140000,28000,0.02,0.95,General,How to implement REST APIs in Python?,286,協助實作,5,2.12,12,德文,0.9874,1.35,Fast,1,6,1,Cyprus
3,DeepSeek,1400000,140000,28000,0.02,0.95,Technical,Explain neural networks algorithm,419,解說演算法,5,2.12,16,西班牙文,0.912,1.29,Fast,0,4,0,Switzerland
3,DeepSeek,1400000,140000,28000,0.02,0.95,Technical,Debug this error in neural networks:,212,debug,4,1.72,35,中文,0.9915,1.3,Fast,1,6,2,Tonga
3,DeepSeek,1400000,140000,28000,0.02,0.95,General,How to implement SQL optimization in Python?,326,協助實作,5,2.12,59,中文,0.969,1.26,Fast,0,8,1,Macao
3,DeepSeek,1400000,140000,28000,0.02,0.95,Technical,Debug this error in SQL optimization:,303,debug,5,2.12,42,德文,0.8998,1.39,Fast,0,4,1,Norfolk Island
9,ChatGPT,1100000,55000,55000,0.05,0.95,General,Write a blog post about personal finance,229,生成內容,4,1.26,27,中文,0.8706,3.43,Standard,0,9,3,Latvia
9,ChatGPT,1100000,55000,55000,0.05,0.95,General,What are the 最好的做法 for personal finance?,325,最好的做法,5,1.66,5,法文,0.8335,3.57,Standard,0,10,0,Taiwan
9,ChatGPT,1100000,55000,55000,0.05,0.95,General,Explain personal finance in simple terms,336,教育,4,1.26,6,法文,0.8378,3.63,Standard,0,2,2,Central African Republic
9,ChatGPT,1100000,55000,55000,0.05,0.95,General,Explain climate change in simple terms,115,教育,4,1.26,38,德文,0.8991,3.33,Standard,1,8,2,Belgium
9,ChatGPT,1100000,55000,55000,0.05,0.95,General,Explain personal finance in simple terms,242,教育,4,1.26,40,英文,0.8946,3.31,Standard,1,6,2,Solomon Islands
9,ChatGPT,1100000,55000,55000,0.05,0.95,General,Write a blog post about climate change,368,生成內容,3,0.86,12,德文,0.8428,3.33,Standard,1,3,1,Svalbard & Jan Mayen Islands
9,ChatGPT,1100000,55000,55000,0.05,0.95,General,Write a blog post about personal finance,248,生成內容,4,1.26,12,法文,0.8898,3.29,Standard,0,5,0,Bangladesh
9,ChatGPT,1100000,55000,55000,0.05,0.95,General,What are the 最好的做法 for AI ethics?,161,最好的做法,5,1.66,26,英文,0.8381,3.24,Standard,0,10,0,Monaco
9,DeepSeek,2300000,230000,46000,0.02,0.95,Technical,Explain neural networks algorithm,360,解說演算法,4,1.78,28,法文,0.8997,0.99,Instant,0,10,3,Brunei Darussalam
9,DeepSeek,2300000,230000,46000,0.02,0.95,Technical,Explain neural networks algorithm,118,解說演算法,5,2.18,53,法文,0.9443,1.09,Instant,0,3,0,Iran
9,DeepSeek,2300000,230000,46000,0.02,0.95,General,How to implement neural networks in Python?,210,協助實作,5,2.18,26,西班牙文,0.9768,0.76,Instant,0,4,3,Korea
9,DeepSeek,2300000,230000,46000,0.02,0.95,Technical,Debug this error in REST APIs:,234,debug,5,2.18,37,西班牙文,0.9463,1.13,Instant,0,9,0,Korea
9,DeepSeek,2300000,230000,46000,0.02,0.95,General,How to implement SQL optimization in Python?,124,協助實作,5,2.18,36,法文,0.9442,0.79,Instant,0,8,0,Austria
9,DeepSeek,2300000,230000,46000,0.02,0.95,General,How to implement REST APIs in Python?,293,協助實作,5,2.18,30,德文,0.9487,1.12,Instant,0,7,0,Christmas Island
9,DeepSeek,2300000,230000,46000,0.02,0.95,Technical,Debug this error in neural networks:,331,debug,4,1.78,51,英文,0.9868,0.97,Instant,0,5,0,Spain
9,DeepSeek,2300000,230000,46000,0.02,0.95,Technical,Explain neural networks algorithm,402,解說演算法,4,1.78,13,德文,0.9661,0.85,Instant,0,1,0,Montenegro
9,DeepSeek,2300000,230000,46000,0.02,0.95,Technical,Explain REST APIs algorithm,359,解說演算法,5,2.18,46,德文,0.9265,0.94,Instant,1,5,0,Tonga
9,DeepSeek,2300000,230000,46000,0.02,0.95,Technical,Debug this error in SQL optimization:,76,debug,4,1.78,57,法文,0.9178,0.9,Instant,0,10,2,Saint Helena
9,DeepSeek,2300000,230000,46000,0.02,0.95,General,How to implement neural networks in Python?,92,協助實作,5,2.18,32,西班牙文,0.9638,0.87,Instant,0,7,2,Macao
9,DeepSeek,2300000,230000,46000,0.02,0.95,Technical,Optimize this REST APIs code:,376,code優化,5,2.18,11,英文,0.9504,0.8,Instant,0,3,1,Austria
9,DeepSeek,2300000,230000,46000,0.02,0.95,Technical,Debug this error in REST APIs:,322,debug,4,1.78,54,法文,0.9261,0.79,Instant,0,1,1,Swaziland
9,DeepSeek,2300000,230000,46000,0.02,0.95,Technical,Explain REST APIs algorithm,471,解說演算法,4,1.78,39,英文,0.9595,0.77,Instant,0,7,0,Mongolia
9,DeepSeek,2300000,230000,46000,0.02,0.95,Technical,Explain REST APIs algorithm,291,解說演算法,5,2.18,41,中文,0.9882,0.94,Instant,0,1,1,Saint Pierre and Miquelon
9,DeepSeek,2300000,230000,46000,0.02,0.95,Technical,Optimize this neural networks code:,273,code優化,5,2.18,38,法文,0.9664,1.12,Instant,0,8,2,United Arab Emirates
9,DeepSeek,2300000,230000,46000,0.02,0.95,General,How to implement neural networks in Python?,235,協助實作,5,2.18,10,中文,0.9313,0.78,Instant,0,3,2,Canada
9,DeepSeek,2300000,230000,46000,0.02,0.95,Technical,Debug this error in REST APIs:,112,debug,5,2.18,51,中文,0.9485,0.92,Instant,0,2,2,Yemen
9,DeepSeek,2300000,230000,46000,0.02,0.95,Technical,Explain REST APIs algorithm,377,解說演算法,5,2.18,46,英文,0.971,1.08,Instant,0,9,0,Mongolia
2,ChatGPT,850000,42500,42500,0.05,0.95,General,What are the 最好的做法 for personal finance?,440,最好的做法,3,1.06,11,法文,0.7958,2.19,Fast,0,3,0,South Georgia and the South Sandwich Islands
2,ChatGPT,850000,42500,42500,0.05,0.95,General,Explain AI ethics in simple terms,386,教育,3,1.06,19,法文,0.8596,2.5,Fast,0,9,0,Papua New Guinea
2,ChatGPT,850000,42500,42500,0.05,0.95,General,Draft a professional email about AI ethics,263,專業寫作,3,1.06,20,西班牙文,0.8008,2.55,Fast,0,4,2,Botswana
2,ChatGPT,850000,42500,42500,0.05,0.95,General,What are the 最好的做法 for personal finance?,92,最好的做法,3,1.06,39,德文,0.7815,2.27,Fast,0,3,1,Poland
2,ChatGPT,850000,42500,42500,0.05,0.95,General,Write a blog post about AI ethics,418,生成內容,3,1.06,36,英文,0.8573,2.57,Fast,1,4,1,Botswana
2,ChatGPT,850000,42500,42500,0.05,0.95,General,What are the 最好的做法 for climate change?,164,最好的做法,3,1.06,8,法文,0.7916,2.36,Fast,0,7,2,Saint Barthelemy
2,ChatGPT,850000,42500,42500,0.05,0.95,General,Write a blog post about personal finance,191,生成內容,3,1.06,26,英文,0.8617,2.54,Fast,0,4,3,Indonesia
2,ChatGPT,850000,42500,42500,0.05,0.95,General,Write a blog post about AI ethics,450,生成內容,5,1.86,27,法文,0.8508,2.47,Fast,1,10,2,China
2,ChatGPT,850000,42500,42500,0.05,0.95,General,Draft a professional email about personal finance,359,專業寫作,5,1.86,37,英文,,2.5,Fast,0,2,1,Suriname
2,ChatGPT,850000,42500,42500,0.05,0.95,General,Write a blog post about climate change,329,生成內容,3,1.06,30,中文,0.8525,2.38,Fast,0,5,2,Denmark
8,DeepSeek,2150000,215000,43000,0.02,0.95,Technical,Optimize this neural networks code:,494,code優化,4,1.82,40,德文,0.9398,0.83,Instant,0,6,0,Morocco
8,DeepSeek,2150000,215000,43000,0.02,0.95,Technical,Optimize this neural networks code:,239,code優化,5,2.22,30,西班牙文,0.9182,0.81,Instant,0,2,2,Dominica
8,DeepSeek,2150000,215000,43000,0.02,0.95,Technical,Explain REST APIs algorithm,419,解說演算法,5,2.22,59,西班牙文,0.9912,0.68,Instant,0,9,3,Lithuania
8,DeepSeek,2150000,215000,43000,0.02,0.95,General,How to implement REST APIs in Python?,421,協助實作,5,2.22,38,法文,0.8989,0.68,Instant,0,4,2,Finland
8,DeepSeek,2150000,215000,43000,0.02,0.95,General,How to implement neural networks in Python?,419,協助實作,5,2.22,13,西班牙文,0.9045,0.7,Instant,0,1,0,United States Virgin Islands
8,DeepSeek,2150000,215000,43000,0.02,0.95,General,How to implement REST APIs in Python?,427,協助實作,5,2.22,55,法文,0.928,0.77,Instant,0,3,3,Guyana
8,DeepSeek,2150000,215000,43000,0.02,0.95,Technical,Debug this error in SQL optimization:,317,debug,5,2.22,44,中文,0.9077,0.87,Instant,0,6,1,Niger
8,DeepSeek,2150000,215000,43000,0.02,0.95,General,How to implement neural networks in Python?,294,協助實作,5,2.22,22,西班牙文,0.9933,0.78,Instant,0,5,3,Latvia
8,DeepSeek,2150000,215000,43000,0.02,0.95,Technical,Debug this error in neural networks:,303,debug,4,1.82,41,德文,0.9579,0.91,Instant,0,3,2,Pakistan
8,DeepSeek,2150000,215000,43000,0.02,0.95,General,How to implement REST APIs in Python?,151,協助實作,5,2.22,19,英文,0.9019,0.81,Instant,0,9,2,Bouvet Island (Bouvetoya)
8,DeepSeek,2150000,215000,43000,0.02,0.95,Technical,Debug this error in REST APIs:,323,debug,4,1.82,16,法文,0.9806,0.62,Instant,0,1,1,Montenegro
8,DeepSeek,2150000,215000,43000,0.02,0.95,Technical,Debug this error in SQL optimization:,324,debug,5,2.22,43,德文,0.9491,1.01,Instant,0,2,3,Seychelles
8,DeepSeek,2150000,215000,43000,0.02,0.95,Technical,Optimize this SQL optimization code:,357,code優化,5,2.22,31,英文,0.908,1.01,Instant,0,5,2,Oman
8,DeepSeek,2150000,215000,43000,0.02,0.95,Technical,Explain SQL optimization algorithm,193,解說演算法,4,1.82,44,英文,0.9616,0.88,Instant,0,4,2,Philippines
8,DeepSeek,2150000,215000,43000,0.02,0.95,Technical,Optimize this REST APIs code:,240,code優化,4,1.82,13,英文,0.9901,0.81,Instant,0,5,2,Ethiopia
8,DeepSeek,2150000,215000,43000,0.02,0.95,Technical,Explain neural networks algorithm,105,解說演算法,4,1.82,43,德文,0.9299,0.71,Instant,0,1,3,Guatemala
8,DeepSeek,2150000,215000,43000,0.02,0.95,Technical,Debug this error in neural networks:,222,debug,5,2.22,55,西班牙文,0.9866,0.75,Instant,0,8,3,Haiti
1,ChatGPT,300000,15000,15000,0.05,0.95,General,Explain personal finance in simple terms,277,教育,3,0.76,7,西班牙文,0.8653,3.79,Standard,0,5,0,Svalbard & Jan Mayen Islands
1,ChatGPT,300000,15000,15000,0.05,0.95,General,Explain personal finance in simple terms,402,教育,4,1.16,22,英文,0.9019,3.91,Standard,0,4,3,Suriname
1,ChatGPT,300000,15000,15000,0.05,0.95,General,Explain climate change in simple terms,434,教育,3,0.76,35,中文,0.8444,3.94,Standard,0,4,1,Croatia
1,ChatGPT,300000,15000,15000,0.05,0.95,General,What are the 最好的做法 for AI ethics?,400,最好的做法,3,0.76,33,西班牙文,0.8983,3.87,Standard,0,10,0,Russian Federation
1,ChatGPT,300000,15000,15000,0.05,0.95,General,Draft a professional email about climate change,50,專業寫作,3,0.76,10,中文,0.8309,4.11,Standard,0,4,0,Haiti
1,ChatGPT,300000,15000,15000,0.05,0.95,General,Write a blog post about personal finance,360,生成內容,3,0.76,18,西班牙文,0.8319,3.97,Standard,0,9,1,Tuvalu
1,ChatGPT,300000,15000,15000,0.05,0.95,General,What are the 最好的做法 for personal finance?,235,最好的做法,5,1.56,39,法文,0.8378,3.79,Standard,0,6,0,Reunion
1,ChatGPT,300000,15000,15000,0.05,0.95,General,What are the 最好的做法 for climate change?,462,最好的做法,4,1.16,35,德文,0.8683,3.85,Standard,0,6,3,Montenegro
1,ChatGPT,300000,15000,15000,0.05,0.95,General,Explain AI ethics in simple terms,435,教育,4,1.16,5,法文,0.8894,3.79,Standard,0,5,3,Saint Helena
1,ChatGPT,300000,15000,15000,0.05,0.95,General,Draft a professional email about climate change,303,專業寫作,3,0.76,29,德文,0.8516,3.95,Standard,1,9,3,India
1,ChatGPT,300000,15000,15000,0.05,0.95,General,What are the 最好的做法 for personal finance?,50,最好的做法,5,1.56,12,英文,0.895,3.94,Standard,0,6,3,Saint Pierre and Miquelon
1,ChatGPT,300000,15000,15000,0.05,0.95,General,Draft a professional email about climate change,347,專業寫作,5,1.56,20,英文,0.9085,3.74,Standard,0,3,2,Falkland Islands (Malvinas)
1,ChatGPT,300000,15000,15000,0.05,0.95,General,Write a blog post about AI ethics,443,生成內容,4,1.16,37,德文,0.894,4.06,Standard,0,2,0,United Kingdom
1,ChatGPT,300000,15000,15000,0.05,0.95,General,Draft a professional email about climate change,479,專業寫作,4,1.16,38,德文,0.8769,3.82,Standard,0,6,0,Turks and Caicos Islands
1,ChatGPT,300000,15000,15000,0.05,0.95,General,Draft a professional email about climate change,343,專業寫作,3,0.76,24,英文,0.9058,3.86,Standard,0,8,1,South Africa
1,ChatGPT,300000,15000,15000,0.05,0.95,General,What are the 最好的做法 for climate change?,371,最好的做法,5,1.56,29,法文,0.8945,3.81,Standard,0,6,1,Guam
1,ChatGPT,300000,15000,15000,0.05,0.95,General,Explain AI ethics in simple terms,100,教育,3,0.76,14,德文,0.8405,3.87,Standard,0,7,1,Guinea-Bissau
11,DeepSeek,2600000,260000,52000,0.02,0.95,Technical,Explain REST APIs algorithm,134,解說演算法,5,2.1,43,英文,0.9286,1.44,Fast,0,4,1,Switzerland
11,DeepSeek,2600000,260000,52000,0.02,0.95,Technical,Optimize this neural networks code:,255,code優化,5,2.1,13,德文,0.9385,1.54,Fast,0,5,3,Tonga
11,DeepSeek,2600000,260000,52000,0.02,0.95,Technical,Explain SQL optimization algorithm,430,解說演算法,5,2.1,15,德文,0.89,1.48,Fast,0,3,2,Madagascar
11,DeepSeek,2600000,260000,52000,0.02,0.95,Technical,Optimize this REST APIs code:,119,code優化,5,2.1,35,法文,0.8954,1.42,Fast,0,10,3,Sierra Leone
11,DeepSeek,2600000,260000,52000,0.02,0.95,Technical,Debug this error in neural networks:,144,debug,4,1.7,49,英文,0.9413,1.27,Fast,0,3,0,Brunei Darussalam
11,DeepSeek,2600000,260000,52000,0.02,0.95,General,How to implement neural networks in Python?,146,協助實作,5,2.1,25,中文,0.9325,1.31,Fast,0,5,2,Cameroon
11,DeepSeek,2600000,260000,52000,0.02,0.95,General,How to implement REST APIs in Python?,221,協助實作,5,2.1,17,西班牙文,0.9689,1.25,Fast,0,4,2,Qatar
11,DeepSeek,2600000,260000,52000,0.02,0.95,Technical,Debug this error in neural networks:,477,debug,5,2.1,20,西班牙文,,1.2,Fast,1,5,1,Christmas Island
11,DeepSeek,2600000,260000,52000,0.02,0.95,General,How to implement SQL optimization in Python?,443,協助實作,5,2.1,29,法文,,1.19,Fast,1,5,0,Morocco
11,DeepSeek,2600000,260000,52000,0.02,0.95,General,How to implement SQL optimization in Python?,173,協助實作,4,1.7,28,德文,0.9009,1.45,Fast,0,8,2,Nauru
11,DeepSeek,2600000,260000,52000,0.02,0.95,Technical,Explain SQL optimization algorithm,325,解說演算法,5,2.1,45,中文,0.9441,1.16,Fast,0,1,0,Cape Verde
